id_uniq;categoria;peso;altura;descricao
pk_0873;Caranguejo Peludo;180;1,7;Seu objetivo era o topo, mas se perdeu e ficou numa montanha nevada. Sendo forçado a suportar o frio, este pokémon evoluiu e cresceu pelos. Ele só lança socos sem pensar. Ele pode até mesmo quebrar grossas paredes de gelo em pedaços! Suas enxuradas de socos às vezes causam avalanches. Em tempos de desespero, pode retirar suas próprias pinças e dispará-las como foguetes.
pk_0874;Dançarino;3,4;0,6;Este Oricorio bebeu um néctar vermelho. Seus movimentos de dança apaixonados fazem com que seus inimigos queimem em corpo e mente. Ele bate suas asas juntas para criar fogo. Conforme vai se movendo dando passos de sua bela dança, ela banha os oponentes em chamas intensas.
pk_0875;Dançarino;3,4;0,6;Este Oricorio bebeu um néctar amarelo. Quando vê uma pessoa com cara de triste, tenta animá-la com uma dança. Sua dança brilhante e alegre derrete os corações de seus inimigos. Ele cria uma carga elétrica esfregando suas penas. Ele dança sobre a seus inimigos e dispara socos elétricos chocantes.
pk_0876;Dançarino;3,4;0,6;Este Oricorio bebeu um néctar rosa. Os corações dos seus inimigos se derretem ao ver seus quadris balançando suavemente. Este Oricorio relaxa ao balançar suavemente. Isso aumenta sua energia psíquica, que então dispara contra seus inimigos. Ele fica tão envolvido em sua dança que às vezes não ouve as ordens do treinador.
pk_0877;Dançarino;3,4;0,6;Este Oricorio bebeu um néctar roxo. Sua dança elegante e atraente enviará as mentes e os corações de seus inimigos a um outro mundo. Invoca os mortos com sua dança sonhadora. É de sua malícia que tira o poder para amaldiçoar seus inimigos. Alguns dançarinos usam sua dança elegante e graciosa como inspiração.
pk_0878;Abelha Mosca;0,2;0,1;Alimenta-se do néctar e do pólen das flores. Como é capaz de sentir auras, ele pode identificar quais flores estão prestes a florescer. As asas de Cutiefly vibram acima das cabeças das pessoas que têm auras que se assemelham àquelas das flores. A aura de um oponente pode dizer a Cutiefly qual será o próximo movimento desse oponente.
pk_0879;Abelha Mosca;0,5;0,2;Ele enrola o pólen em sopros. Faz muitas variedades diferentes, algumas usadas como alimento e outras usadas em batalha. Alguns dos sopros de pólen de Ribombee são altamente nutritivos. São vendidos às vezes como suplementos. A chuva torna o pólen úmido, então Ribombee odeia chuva. Ao ver nuvens sinistras, corre para um oco de uma árvore.
pk_0880;Cachorrinho;9,2;0,5;É considerado um bom pokémon para iniciantes por causa de sua simpatia, mas sua disposição fica mais rude conforme cresce. Ele tem vivido com pessoas desde tempos atrás. Pode sentir quando seu treinador está nas últimas e irá ficar ao seu lado. Quando esfrega as pedras em seu pescoço contra você, é a prova de seu amor por você. No entanto, as pedras são afiadas, então o gesto é bastante doloroso!
pk_0881;Lobo;25;0,8;Este Lycanroc é calmo e cauteloso. Seus movimentos rápidos confundem seus inimigos. Bem equipado com garras e presas, ele também usa as pedras afiadas em sua juba como armas. Fragmentos que se quebram dessas pedras são considerados amuletos de boa sorte. Quando devidamente treinado desde pequeno, irá se tornar um parceiro de confiança que absolutamente nunca trairá seu treinador.
pk_0882;Lobo;25;1,1;Esta forma de Lycanroc é imprudente.Quanto mais intimidador é o adversário que enfrenta, mais o seu sangue ferve. Ele vai atacar sem se preocupar com sua própria segurança. Ele incita os seus inimigos ao ataque, resiste os danos e em troca dá uma cabeçada, quebrando os seus ossos com sua juba rochosa. Eles vivem sozinhos sem formar bandos. Eles ouvirão apenas as ordens dos treinadores que podem extrair seu verdadeiro poder.
pk_0883;Lobo;25;0,8;Esta forma de Lycanroc é normalmente calma e silenciosa, mas luta ferozmente em batalhas. Ela é resultado de uma evolução especial banhada pela luz do sol no crepúsculo. Por trás de sua calma está um intenso espírito de luta. Sua natureza temperamental os torna uma espécie difícil de criar. Ele é bastante raro de se ver em Alola.
pk_0884;Peixe Pequeno;0,3;0,2;Quando está em apuros, seus olhos umedecem e começam a brilhar. A luz brilhante atrai seus companheiros, que se unem contra seus inimigos. A luz de seus olhos é visível a quase 40 quilômetros de distância. É muito fraco, por isso se movem em cardumes. Notavelmente saboroso, muitos querem pegá-lo. Quando isso acontece, qualquer um que tenta intimidá-lo recebe uma lição dolorosa.
pk_0885;Peixe Pequeno;78,6;8,2;Fracos Wishiwashi formam um cardume para concentrar o seu poder. A união de sua força faz deles o demônio do mar, temido em todo lugar. Mesmo Gyarados fogem diante de sua aparência. Quando se juntam para usar um canhão de água, seu poder excede ao de uma hidro bomba. Se ferido em batalha e seu número diminui, eles se tornam um cardume regular.
pk_0886;Estrela Brutal;8;0,4;É encontrado em praias e no fundo do mar. O coral que cresce na cabeça de Corsola é como um banquete de cinco estrelas para este pokémon. Ele mergulha o espinho venenoso de sua cabeça em sua presa. Quando a presa enfraquece, Mareanie dá o golpe final com seus 10 tentáculos. Além da cabeça, as partes do corpo se regeneram rapidamente se forem cortadas. Os sintomas de sua picada são dormência e intensa coceira.
pk_0887;Estrela Brutal;14,5;0,7;Toxapex rasteja pelo fundo do oceano com suas 12 pernas. Ele cria uma cúpula com suas pernas e se avriga dentro dela. Ele deixa uma trilha de pedaços de Corsola espalhados em seu rastro. Aqueles atacados pelo veneno de Toxapex sofrerão dor intensa por três dias e três noites. Após a recuperação, haverá alguns efeitos secundários.
pk_0888;Burro;110;1;A lama presa aos cascos de Mudbray aumenta sua firmeza e seu poderoso galope. Tem uma disposição teimosa e individualista. Comer sujeira, fazer lama e brincar no lodo são coisas que fazem parte de sua rotina diária. Cargas pesando até 50 vezes mais que seu próprio peso não representam nenhum problema para Mudbray.
pk_0889;Cavalo de Tração;920;2,5;Ele cospe uma lama que fornece resistência ao vento e à chuva, por isso que as paredes de casas velhas são muitas vezes revestidas com ela. Seus pesados chutes cobertos de lama são seus melhores meios de ataque. Ele pode reduzir caminhões grandes a sucata sem nem mesmo suar. Ele pode andar por estradas de montanha sem descanso por três dias e três noites, enquanto carrega uma carga de 10 toneladas.
pk_0890;Bolha de Água;4;0,3;Ele rasteja pela terra em busca de comida. Sua bolha de água lhe permite respirar e protege sua cabeça macia. Quando ele se cruza com inimigos ou presas em potencial, este pokémon esmaga sua cabeça coberta de bolha de água neles. Quando dois Dewpider se encontram, eles mostram suas bolhas de água um para o outro. Aquele com a bolha menor sai do caminho do outro.
pk_0891;Bolha de Água;82;1,8;Ele distribui cabeçadas com a bolha de água em sua cabeça. Pokémons pequenos são sugados para dentro da bolha, onde se afogam. Apesar do que sua aparência sugere, ele cuida dos outros. Se encontrar um pokémon vulnerável, fraco, o protege em sua bolha d’água. Tem o hábito de armazenar coisas que valoriza em sua bolha.
pk_0892;Foice de Grama;1,5;0,3;Durante o dia, ele dorme e absorve luz. Quando a noite cai, ele caminha em busca de um lugar mais seguro para dormir. Quando se aquece ao sol regularmente, cresce com uma coloração vívida. Eles dão um perfume doce e refrescante. Os Cutiefly muitas vezes se reúnem perto da grama alta onde Fomantis estão escondidos.
pk_0893;Foice de Flor;18,5;0,9;É preciso de muito esforço manter a coloração vívida de Lurantis, mas alguns colecionadores apreciam este trabalho e tratam-no como seu passatempo. Ele dispara raios de suas pétalas em forma de foice. Esses raios são poderosos o suficiente para causar uma fenda através de placas de metal grosso. As pétalas em seus braços são finas e super afiadas. Conforme ele ataca seus inimigos, parece que está dançando.
pk_0894;Luminoso;1,5;0,2;Espalha esporos que brilham e piscam. Qualquer um que vir essas luzes cairá num sono profundo. Como dorme durante o dia, ele se nutre sugando as raízes de árvores. Acorda ao cair da noite, vagando em busca de uma nova árvore. Gosta de lugares escuros e úmidos. Pokémons da floresta se alimentam dos seus chapéus, que voltam a crescer ao longo da noite.
pk_0895;Luminoso;11,5;1;Florestas onde os Shiinotic vivem são traiçoeiras para se entrar à noite. Pessoas confusas por suas estranhas luzes nunca poderão encontrar o caminho de volta. Ele emite esporos piscantes que causam sonolência. Quando suas presas caem no sono, ele se alimenta sugando suas energias. Se um de sua espécie está enfraquecido, ajuda enviando-lhe vitalidade.
pk_0896;Lagarto Tóxico;4,8;0,6;Queima seus fluidos corporais para criar um gás venenoso. Quando seus inimigos se desorientam por inalar o gás, ele os ataca. Vulcões ou lugares secos e rochosos são o seu lar. Os machos farão tudo o que as fêmeas lhes disserem. Eles dão às fêmeas a maior parte de sua comida. Devido à desnutrição, os machos não podem evoluir.
pk_0897;Lagarto Tóxico;22,2;1,2;Por alguma razão, apenas fêmeas foram encontradas. Ela cria um harém reverso de Salandits machos com o qual ela vive. Os machos são forçados a servi-la. Preenchida com feromônios, seu gás venenoso pode ser diluído para uso na produção de perfumes. Ela pune Salandit que não pode trazer comida com um tapa feroz de sua palma cuspidora de chamas.
pk_0898;Malhador;6,8;0,5;Apesar de sua aparência adorável, quando fica irritado e agitado, seus braços e pernas poderia nocautear um lutador profissional. É um pokémon perigoso, vai se contorcer e se debater com uma força incrível se for tocado ou abraçado. Seu poder é forte o bastante para dividir árvores grandes ao meio. O órgão na parte traseira libera um odor que usa para se comunicar com outros de sua espécie.
pk_0899;Braço Forte;135;2,1;Este pokémon imensamente perigoso possui uma força física esmagadora. Seu habitat é geralmente fora dos limites. Ele tem o hábito de abraçar os seus companheiros. Muitos treinadores deixaram este mundo depois que suas colunas vertebrais foram esmagadas pelo seu abraço. Muitos dizem que é o pokémon mais perigoso de Alola.
pk_0900;Fruta;3,2;0,3;Um aroma delicioso envolve o seu corpo. Muitas vezes são inteiramente engolidas por Toucannons atraídos por esse cheiro. Ele se defende se ser engolido por um pokémon pássaro girando as sépalas em sua cabeça. Embora seja muito açucarado para o consumo humano, o suor de Bounsweet pode ser diluído em um suco com a quantidade certa de doçura.
pk_0901;Fruta;8,2;0,7;As sépalas em sua cabeça desenvolveram-se para proteger seu corpo. São muito duras, por isso, mesmo se bicadas por um pássaro, este pokémon irá ficar bem. Ela vive saltando ao redor energeticamente. Outros pokémons são atraídos por sua aparência animada e aroma agradável. Qualquer pessoa que inalar seu perfume sentirá uma onda de felicidade.
pk_0902;Fruta;21,4;1,2;É conhecida pela beleza de suas pernas. Suas longas e impressionantes pernas não são apenas para exibir, mas para serem usadas para chutar com habilidade. Pode nocautear até campeões de kickboxing com um único golpe. Na vitória, ela chuta o derrotado e gargalha. Não mostra misericórdia ao pisar nos oponentes. Às vezes ela aparece como uma mascote em anúncios de salões de beleza.
pk_0903;Apanhador de Ramos;0,3;0,1;Ele coloca flores em sua vinha altamente nutritiva. Isso revitaliza as flores, que emitem um perfume aromático. O aroma que exala de suas pétalas tem um efeito curativo. Os banhos preparados com as fores de sua vinha têm um efeito relaxante, por isso esse pokémon é um sucesso com muitas pessoas. Quando não tem flores, fica inquieto.
pk_0904;Sábio;76;1,5;Nas profundezas da selva, no alto das árvores, este pokémon habita. Conhecido por sua extrema inteligência, ele irá desprezar treinadores inexperientes, por isso é mais adequado para treinadores veteranos. Em raras ocasiões, aparece na praia para trocar ideias com um Slowking. Se encontrar um pokémon ferido na floresta, Oranguru coletará ervas medicinais para tratá-lo. Com ondas de seu leque, dá instruções a outros pokémons.
pk_0905;Trabalho em Equipe;82,8;2;Eles formam grupos de cerca de 20 indivíduos. Seu vínculo mútuo é notável – eles nunca deixarão um companheiro para trás. Eles lutam usando frutos duros como armas. O líder é aquele que chuta o fruto mais longe. Suas técnicas são passadas pelo chefe do bando de geração para geração. Eles usam a saliva para colar folhas nos ombros. Você pode dizer a qual tropa eles pertencem pela posição das folhas.
pk_0906;Vira a Cauda;12;0,5;Este pokémon é um covarde. Como sai correndo desesperadamente, o movimento de suas patas deixa um caminho limpo e brilhante em seu rastro. Seu habitat varia entre praias e o fundo do mar. Um escavador natural, irá comer qualquer coisa comestível, não importa o quão podre esteja. Come mesmo se for lixo. Isso faz dele um limpador da natureza, os arredores de seu ninho são sempre limpos.
